"rule_id","bucket","authority","standard","standard_versions","severity","executability","pattern","status","core_id","cg_ids","tig_ids","fb_ids","p21_id_equivalent","p21_primitive","overlap_type","message","check_tree_preview","converted_at","notes"
"784","adam-v5.0","CDISC","ADaM-IG","1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is more than one value of ATOXGRN for a given value of ATOXGR, considering only those rows on which both variables are populated",NA,NA,NA
"785","adam-v5.0","CDISC","ADaM-IG","1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is more than one value of TOXGGRy for a given value of TOXGGRyN, considering only those rows on which both variables are populated",NA,NA,NA
"786","adam-v5.0","CDISC","ADaM-IG","1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is more than one value of TOXGGRyN for a given value of TOXGGRy, considering only those rows on which both variables are populated",NA,NA,NA
"787","adam-v5.0","CDISC","ADaM-IG","1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is more than one value of SMQzzSC for a given value of SMQzzSCN, considering only those rows on which both variables are populated",NA,NA,NA
"788","adam-v5.0","CDISC","ADaM-IG","1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is more than one value of SMQzzSCN for a given value of SMQzzSC, considering only those rows on which both variables are populated",NA,NA,NA
"789","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"BASETYPE is populated, BASE is populated, and BASE is not equal to AVAL where ABLFL is equal to Y for a given value of PARAMCD and BASETYPE for a subject",NA,NA,NA
"79","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"At least one TRTxxP is present where xx is greater than 01 and TRxxEDT is not present",NA,NA,NA
"790","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"BASETYPE is populated, ByIND is populated, and ByIND is not equal to AyIND where ABLFL is equal to Y for a given value of PARAMCD and BASETYPE for a subject",NA,NA,NA
"791","adam-v5.0","CDISC","ADaM-IG","1.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a given value of PARAMCD, there is more than one value of ATPT for a given value of ATPTN, considering only those rows on which both variables are popula",NA,NA,NA
"792","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"On a given record, a variable with a suffix of SDT has a value greater than a value of a variable with the same root and a suffix of EDT, and both variables are",NA,NA,NA
"793","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"On a given record, a variable with a suffix of STM has a value greater than a value of a variable with the same root and a suffix of ETM, and both variables are",NA,NA,NA
"794","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"On a given record, a variable with a suffix of SDTM has a value greater than a value of a variable with the same root and a suffix of EDTM, and both variables a",NA,NA,NA
"795","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"PROJID is populated and PROJIDN is not populated",NA,NA,NA
"796","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"PROJIDN is populated and PROJID is not populated",NA,NA,NA
"797","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of PROJIDN for a given value of PROJID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"798","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of PROJID for a given value of PROJIDN, considering only those rows on which both variables are populated",NA,NA,NA
"799","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"PROJIDN is present and PROJID is not present",NA,NA,NA
"80","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"TRTxxA is present and TRTxxP is not present",NA,NA,NA
"800","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"STUDYID is populated and STUDYIDN is not populated",NA,NA,NA
"801","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"STUDYIDN is populated and STUDYID is not populated",NA,NA,NA
"802","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of STUDYIDN for a given value of STUDYID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"803","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of STUDYID for a given value of STUDYIDN, considering only those rows on which both variables are populated",NA,NA,NA
"804","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"STUDYIDN is present and STUDYID is not present",NA,NA,NA
"805","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJTYP is populated and SUBJTYPC is not populated",NA,NA,NA
"806","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJTYPC is populated and SUBJTYP is not populated",NA,NA,NA
"807","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SUBJTYPC for a given value of SUBJTYP, considering only those rows on which both variables are populated.  ",NA,NA,NA
"808","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SUBJTYP for a given value of SUBJTYPC, considering only those rows on which both variables are populated",NA,NA,NA
"809","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJTYPC is present and SUBJTYP is not present",NA,NA,NA
"81","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"TRTxxP is present and xx is greater than 01 and TRT{xx-1}P is not present",NA,NA,NA
"810","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"USUBJID is populated and USUBJIDN is not populated",NA,NA,NA
"811","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"USUBJIDN is populated and USUBJID is not populated",NA,NA,NA
"812","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of USUBJIDN for a given value of USUBJID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"813","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of USUBJID for a given value of USUBJIDN, considering only those rows on which both variables are populated",NA,NA,NA
"814","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"USUBJIDN is present and USUBJID is not present",NA,NA,NA
"815","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJID is populated and SUBJIDN is not populated",NA,NA,NA
"816","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJIDN is populated and SUBJID is not populated",NA,NA,NA
"817","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SUBJIDN for a given value of SUBJID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"818","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SUBJID for a given value of SUBJIDN, considering only those rows on which both variables are populated",NA,NA,NA
"819","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SUBJIDN is present and SUBJID is not present",NA,NA,NA
"820","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SITEID is populated and SITEIDN is not populated",NA,NA,NA
"821","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SITEIDN is populated and SITEID is not populated",NA,NA,NA
"822","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SITEIDN for a given value of SITEID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"823","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of SITEID for a given value of SITEIDN, considering only those rows on which both variables are populated",NA,NA,NA
"824","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"SITEIDN is present and SITEID is not present",NA,NA,NA
"825","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FLGREAS is populated and FLGREASC is not populated",NA,NA,NA
"826","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FLGREASC is populated and FLGREAS is not populated",NA,NA,NA
"827","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of FLGREASC for a given value of FLGREAS, considering only those rows on which both variables are populated.  ",NA,NA,NA
"828","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of FLGREAS for a given value of FLGREASC, considering only those rows on which both variables are populated",NA,NA,NA
"829","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FLGREASC is present and FLGREAS is not present",NA,NA,NA
"830","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"DVID is populated and DVIDN is not populated",NA,NA,NA
"831","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"DVIDN is populated and DVID is not populated",NA,NA,NA
"832","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of DVIDN for a given value of DVID, considering only those rows on which both variables are populated.  ",NA,NA,NA
"833","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of DVID for a given value of DVIDN, considering only those rows on which both variables are populated",NA,NA,NA
"834","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"DVIDN is present and DVID is not present",NA,NA,NA
"835","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"BLQFL is populated and BLQFN is not populated",NA,NA,NA
"836","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"BLQFN is populated and BLQFL is not populated",NA,NA,NA
"837","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of BLQFN for a given value of BLQFL, considering only those rows on which both variables are populated.  ",NA,NA,NA
"838","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of BLQFL for a given value of BLQFN, considering only those rows on which both variables are populated",NA,NA,NA
"839","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"BLQFN is present and BLQFL is not present",NA,NA,NA
"84","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"TRTEDT is not equal to the maximum value of all TRxxEDT variables",NA,NA,NA
"840","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ALQFL is populated and ALQFN is not populated",NA,NA,NA
"841","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ALQFN is populated and ALQFL is not populated",NA,NA,NA
"842","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ALQFN for a given value of ALQFL, considering only those rows on which both variables are populated.  ",NA,NA,NA
"843","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ALQFL for a given value of ALQFN, considering only those rows on which both variables are populated",NA,NA,NA
"844","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ALQFN is present and ALQFL is not present",NA,NA,NA
"845","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FORM is populated and FORMN is not populated",NA,NA,NA
"846","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FORMN is populated and FORM is not populated",NA,NA,NA
"847","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of FORMN for a given value of FORM, considering only those rows on which both variables are populated.  ",NA,NA,NA
"848","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of FORM for a given value of FORMN, considering only those rows on which both variables are populated",NA,NA,NA
"849","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"FORMN is present and FORM is not present",NA,NA,NA
"85","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"A variable is present with the same name as a variable present in ADSL but the variables do not have identical labels",NA,NA,NA
"850","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ROUTE is populated and ROUTEN is not populated",NA,NA,NA
"851","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ROUTEN is populated and ROUTE is not populated",NA,NA,NA
"852","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ROUTEN for a given value of ROUTE, considering only those rows on which both variables are populated.  ",NA,NA,NA
"853","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ROUTE for a given value of ROUTEN, considering only those rows on which both variables are populated",NA,NA,NA
"854","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ROUTEN is present and ROUTE is not present",NA,NA,NA
"855","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ACYCLE is populated and ACYCLEC is not populated",NA,NA,NA
"856","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ACYCLEC is populated and ACYCLE is not populated",NA,NA,NA
"857","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ACYCLEC for a given value of ACYCLE, considering only those rows on which both variables are populated.  ",NA,NA,NA
"858","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of ACYCLE for a given value of ACYCLEC, considering only those rows on which both variables are populated",NA,NA,NA
"859","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"ACYCLEC is present and ACYCLE is not present",NA,NA,NA
"86","adam-v5.0","CDISC","ADaM-IG","1.0;1.1;1.2;1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"A variable is present with the same name as a variable present in ADSL but the variables do not have identical formats",NA,NA,NA
"860","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"COHORT is populated and COHORTC is not populated",NA,NA,NA
"861","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"COHORTC is populated and COHORT is not populated",NA,NA,NA
"862","adam-v5.0","CDISC","ADaM-IG","1.3","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Within a dataset, there is more than one value of COHORTC for a given value of COHORT, considering only those rows on which both variables are populated.  ",NA,NA,NA
